CustomerID_norm,FirstOrderDate,LastOrderDate,TotalOrders,TotalRevenue,AOV,RecencyDays,RepeatFlag,ChurnFlag,LastChannel,Segment (VIP/Loyal/At Risk/Lost)
KH000764,07/02/2026,17/04/2026,3,2884200,961400,3,1,0,Website,Loyal
KH000765,06/02/2026,06/02/2026,1,5160000,5160000,73,0,0,Takashimaya,Loyal
KH0007654,19/10/2023,19/10/2023,1,880000,880000,914,0,1,Facebook,Lost
KH000766,06/02/2026,10/02/2026,3,12518000,4172666.667,69,1,0,Takashimaya,VIP
KH0007660,15/09/2023,15/09/2023,1,1980000,1980000,948,0,1,Zalo,Lost
KH000767,07/02/2026,07/02/2026,1,2389000,2389000,72,0,0,Takashimaya,Loyal
KH000768,07/02/2026,08/02/2026,2,9860000,4930000,71,1,0,Takashimaya,Loyal
KH000769,07/02/2026,07/02/2026,1,3088000,3088000,72,0,0,Nowzone,Loyal
KH0007690,13/09/2023,13/09/2023,1,880000,880000,950,0,1,Nowzone,Lost
KH0007695,19/10/2023,19/10/2023,1,790000,790000,914,0,1,Tiki,Lost
KH0007696,18/09/2023,18/09/2023,1,450000,450000,945,0,1,Lazada,Lost
KH0007697,16/09/2023,19/08/2025,6,5670000,945000,244,1,0,Nowzone,Loyal
KH0007698,14/09/2023,04/09/2025,3,10920000,3640000,228,1,0,Nowzone,Loyal
KH0007699,18/09/2023,18/09/2023,1,940000,940000,945,0,1,Facebook,Lost
KH000770,08/02/2026,08/02/2026,1,1580000,1580000,71,0,0,Nowzone,Loyal
KH000771,08/02/2026,08/02/2026,1,2960000,2960000,71,0,0,Takashimaya,Loyal
KH0007712,15/09/2023,20/05/2024,3,7084000,2361333.333,700,1,1,Nowzone,At Risk
KH000772,08/02/2026,08/02/2026,1,3088000,3088000,71,0,0,Nowzone,Loyal
KH0007729,16/09/2023,16/09/2023,1,2028000,2028000,947,0,1,Nowzone,Lost
KH000773,09/02/2026,09/02/2026,1,800000,800000,70,0,0,Facebook,Loyal
KH0007730,17/09/2023,11/10/2023,2,8616000,4308000,922,1,1,Facebook,Lost
KH000774,08/02/2026,08/02/2026,1,1500000,1500000,71,0,0,Takashimaya,Loyal
KH0007747,17/09/2023,19/02/2024,2,3020000,1510000,791,1,1,Nowzone,Lost
KH0007753,17/09/2023,17/09/2023,1,380000,380000,946,0,1,Lazada,Lost
KH0007759,22/09/2023,22/09/2023,1,1760000,1760000,941,0,1,Facebook,Lost
KH000776,09/02/2026,09/02/2026,1,1780000,1780000,70,0,0,Facebook,Loyal
KH0007763,18/09/2023,18/09/2023,1,2500000,2500000,945,0,1,Internal,Lost
KH0007769,19/09/2023,09/04/2025,3,3178000,1059333.333,376,1,1,Nowzone,At Risk
KH000777,09/02/2026,09/02/2026,1,938000,938000,70,0,0,Website,Loyal
KH0007770,22/09/2023,22/09/2023,1,5340000,5340000,941,0,1,Lazada,Lost
KH0007772,20/09/2023,20/09/2023,1,790000,790000,943,0,1,Nowzone,Lost
KH000778,09/02/2026,09/02/2026,1,3088000,3088000,70,0,0,Zalo,Loyal
KH000779,09/02/2026,09/02/2026,1,680000,680000,70,0,0,Zalo,Loyal
KH0007804,24/09/2023,23/02/2025,2,10040000,5020000,421,1,1,Nowzone,At Risk
KH0007805,24/09/2023,24/09/2023,1,710000,710000,939,0,1,Nowzone,Lost
KH000781,10/02/2026,13/02/2026,2,3000000,1500000,66,1,0,Facebook,Loyal
KH000782,13/02/2026,16/03/2026,2,2038000,1019000,35,1,0,Zalo,Loyal
KH0007822,26/09/2023,11/08/2025,3,2500000,833333.3333,252,1,0,Lazada,Loyal
KH0007825,25/09/2023,25/09/2023,1,7200000,7200000,938,0,1,Nowzone,Lost
KH000783,11/02/2026,11/02/2026,1,1880000,1880000,68,0,0,Takashimaya,Loyal
KH0007836,01/11/2023,02/11/2023,2,13984560,6992280,900,1,1,Zalo,Lost
KH000784,11/02/2026,11/02/2026,1,4800000,4800000,68,0,0,Takashimaya,Loyal
KH000785,12/02/2026,12/02/2026,1,3088000,3088000,67,0,0,Takashimaya,Loyal
KH0007851,27/09/2023,27/09/2023,1,1140000,1140000,936,0,1,Nowzone,Lost
KH000786,12/02/2026,12/02/2026,1,280000,280000,67,0,0,Takashimaya,Loyal
KH000787,13/02/2026,13/02/2026,1,688000,688000,66,0,0,Takashimaya,Loyal
KH000788,13/02/2026,13/02/2026,1,1180000,1180000,66,0,0,Takashimaya,Loyal
KH000789,14/02/2026,14/02/2026,1,1800000,1800000,65,0,0,Takashimaya,Loyal
KH000790,14/02/2026,14/02/2026,1,7460000,7460000,65,0,0,Takashimaya,Loyal
KH0007909,02/10/2023,02/10/2023,1,1100000,1100000,931,0,1,Nowzone,Lost
KH000791,15/02/2026,15/02/2026,1,5049000,5049000,64,0,0,Takashimaya,Loyal
KH0007910,03/10/2023,03/10/2023,1,790000,790000,930,0,1,Nowzone,Lost
KH0007914,30/11/2023,30/11/2023,1,4752000,4752000,872,0,1,Internal,Lost
KH0007917,08/10/2023,08/10/2023,1,3260000,3260000,925,0,1,Lazada,Lost
KH0007918,30/11/2023,30/11/2023,1,760000,760000,872,0,1,Tiki,Lost
KH0007919,05/10/2023,09/07/2025,2,970000,485000,285,1,0,Facebook,Loyal
KH000792,15/02/2026,15/02/2026,1,2580000,2580000,64,0,0,Takashimaya,Loyal
KH0007920,30/11/2023,22/10/2024,2,13971000,6985500,545,1,1,Facebook,At Risk
KH0007921,30/11/2023,30/11/2023,1,360000,360000,872,0,1,Shopee,Lost
KH0007923,21/11/2023,21/11/2023,1,800000,800000,881,0,1,Facebook,Lost
KH000793,19/02/2026,19/02/2026,1,368000,368000,60,0,0,Takashimaya,Loyal
KH0007931,10/10/2023,10/10/2023,1,400000,400000,923,0,1,Lazada,Lost
KH0007933,13/10/2023,13/10/2023,1,2360000,2360000,920,0,1,Facebook,Lost
KH0007937,09/10/2023,09/10/2023,1,830000,830000,924,0,1,Nowzone,Lost
KH000794,19/02/2026,19/02/2026,1,880000,880000,60,0,0,Takashimaya,Loyal
KH0007941,13/10/2023,06/02/2026,3,7380000,2460000,73,1,0,Lazada,Loyal
KH0007944,09/02/2026,09/02/2026,1,6176000,6176000,70,0,0,Facebook,Loyal
KH0007946,10/10/2023,10/10/2023,1,5376000,5376000,923,0,1,Nowzone,Lost
KH000795,19/02/2026,19/02/2026,1,909000,909000,60,0,0,Takashimaya,Loyal
KH0007950,11/10/2023,11/10/2023,1,3340800,3340800,922,0,1,Nowzone,Lost
KH0007953,12/10/2023,24/12/2023,2,2196800,1098400,848,1,1,Nowzone,Lost
KH0007955,12/10/2023,20/06/2024,3,8358800,2786266.667,669,1,1,Nowzone,At Risk
KH0007958,16/10/2023,16/10/2023,1,323000,323000,917,0,1,Lazada,Lost
KH000796,20/02/2026,20/02/2026,1,1280000,1280000,59,0,0,Takashimaya,Loyal
KH000797,20/02/2026,20/02/2026,2,6860000,3430000,59,1,0,Takashimaya,Loyal
KH0007979,21/04/2024,21/04/2024,1,280000,280000,729,0,1,Lazada,At Risk
KH000798,20/02/2026,01/04/2026,4,39856500,9964125,19,1,0,Nowzone,VIP
KH0007985,15/10/2023,15/10/2023,1,6063360,6063360,918,0,1,Nowzone,Lost
KH0007986,21/11/2023,21/11/2023,1,990000,990000,881,0,1,Facebook,Lost
KH000800,21/02/2026,02/03/2026,2,2242800,1121400,49,1,0,Takashimaya,Loyal
KH000801,21/02/2026,21/02/2026,1,4800000,4800000,58,0,0,Takashimaya,Loyal
KH000802,22/02/2026,22/02/2026,1,880000,880000,57,0,0,Takashimaya,Loyal
KH000803,22/02/2026,22/02/2026,1,1080000,1080000,57,0,0,Takashimaya,Loyal
KH000804,23/02/2026,23/02/2026,1,1750000,1750000,56,0,0,Website,Loyal
KH000805,27/02/2026,27/02/2026,1,880000,880000,52,0,0,Website,Loyal
KH000806,23/02/2026,23/02/2026,1,1980000,1980000,56,0,0,Takashimaya,Loyal
KH000807,23/02/2026,23/02/2026,1,2238000,2238000,56,0,0,Website,Loyal
KH0008072,30/11/2023,30/11/2023,1,3380000,3380000,872,0,1,Facebook,Lost
KH0008074,18/10/2023,18/10/2023,1,2068000,2068000,915,0,1,Zalo,Lost
KH0008075,18/10/2023,18/10/2023,1,449280,449280,915,0,1,Nowzone,Lost
KH0008079,19/10/2023,19/10/2023,1,844800,844800,914,0,1,Nowzone,Lost
KH000808,27/02/2026,30/03/2026,2,18968000,9484000,21,1,0,Zalo,Loyal
KH0008080,19/10/2023,19/10/2023,1,796800,796800,914,0,1,Nowzone,Lost
KH0008083,26/10/2023,26/10/2023,1,800000,800000,907,0,1,Website,Lost
KH0008086,26/10/2023,26/10/2023,1,850000,850000,907,0,1,Zalo,Lost
KH0008087,25/10/2023,25/10/2023,1,468000,468000,908,0,1,Zalo,Lost
KH0008088,14/11/2023,14/11/2023,1,1580000,1580000,888,0,1,Zalo,Lost
KH0008089,26/10/2023,26/10/2023,1,700000,700000,907,0,1,Zalo,Lost
KH000809,23/02/2026,23/02/2026,1,880000,880000,56,0,0,Takashimaya,Loyal
KH000810,27/02/2026,27/02/2026,1,1980000,1980000,52,0,0,Zalo,Loyal
KH000811,24/02/2026,24/02/2026,1,1737000,1737000,55,0,0,Takashimaya,Loyal
KH0008111,06/11/2023,14/11/2023,2,1568000,784000,888,1,1,Facebook,Lost
KH0008112,02/02/2024,27/02/2026,6,13812000,2302000,52,1,0,Internal,VIP
KH0008113,31/10/2023,31/10/2023,1,652800,652800,902,0,1,Nowzone,Lost
KH0008118,03/11/2023,25/10/2025,3,8335600,2778533.333,177,1,0,Nowzone,Loyal
KH000812,25/02/2026,25/02/2026,1,1500000,1500000,54,0,0,Takashimaya,Loyal
KH0008120,06/11/2023,06/11/2023,1,1750000,1750000,896,0,1,Zalo,Lost
KH0008121,24/11/2023,24/11/2023,1,1980000,1980000,878,0,1,Website,Lost
KH0008122,06/11/2023,06/11/2023,1,7068000,7068000,896,0,1,Nowzone,Lost
KH0008123,08/11/2023,08/11/2023,1,1523000,1523000,894,0,1,Lazada,Lost
KH0008125,08/11/2023,08/11/2023,1,850000,850000,894,0,1,Zalo,Lost
KH0008128,09/11/2023,09/11/2023,1,290000,290000,893,0,1,Facebook,Lost
KH000813,27/02/2026,02/03/2026,2,3990000,1995000,49,1,0,Website,Loyal
KH0008131,10/11/2023,27/02/2026,8,6297997,787249.625,52,1,0,Nowzone,Loyal
KH0008132,10/11/2023,10/03/2024,3,1764000,588000,771,1,1,Nowzone,Lost
KH000814,27/02/2026,27/02/2026,1,3200000,3200000,52,0,0,Zalo,Loyal
KH000815,26/02/2026,26/02/2026,1,1280000,1280000,53,0,0,Takashimaya,Loyal
KH000816,27/02/2026,27/02/2026,1,688000,688000,52,0,0,Zalo,Loyal
KH000817,26/02/2026,26/02/2026,1,2580000,2580000,53,0,0,Takashimaya,Loyal
KH000818,27/02/2026,27/02/2026,1,938000,938000,52,0,0,Takashimaya,Loyal
KH000819,27/02/2026,16/03/2026,5,8340000,1668000,35,1,0,Collaborator,Loyal
KH000820,27/02/2026,27/02/2026,1,750000,750000,52,0,0,Nowzone,Loyal
KH000821,28/02/2026,28/02/2026,1,3645000,3645000,51,0,0,Takashimaya,Loyal
KH000822,28/02/2026,28/02/2026,1,2525400,2525400,51,0,0,Takashimaya,Loyal
KH000823,28/02/2026,28/02/2026,1,1951200,1951200,51,0,0,Takashimaya,Loyal
KH0008230,11/11/2023,11/11/2023,1,3604000,3604000,891,0,1,Nowzone,Lost
KH000824,01/03/2026,01/03/2026,1,2580000,2580000,50,0,0,Takashimaya,Loyal
KH0008241,22/01/2024,22/01/2024,1,268000,268000,819,0,1,Lazada,Lost
KH0008244,13/11/2023,13/11/2023,1,195000,195000,889,0,1,Lazada,Lost
KH0008245,13/11/2023,14/11/2023,2,217000,108500,888,1,1,Lazada,Lost
KH0008246,13/11/2023,13/11/2023,1,194520,194520,889,0,1,Lazada,Lost
KH0008247,13/11/2023,13/11/2023,1,106000,106000,889,0,1,Lazada,Lost
KH0008248,13/11/2023,30/11/2023,2,2268000,1134000,872,1,1,Lazada,Lost
KH0008249,14/11/2023,14/11/2023,1,194520,194520,888,0,1,Lazada,Lost
KH000825,01/03/2026,01/03/2026,1,1280000,1280000,50,0,0,Takashimaya,Loyal
KH0008250,17/11/2023,16/12/2023,3,6800000,2266666.667,856,1,1,Website,Lost
KH0008251,13/11/2023,13/11/2023,1,1080000,1080000,889,0,1,Nowzone,Lost
KH0008252,13/11/2023,13/11/2023,1,5498000,5498000,889,0,1,Nowzone,Lost
KH0008254,15/11/2023,15/11/2023,1,783200,783200,887,0,1,Zalo,Lost
KH0008255,17/11/2023,17/11/2023,1,2330000,2330000,885,0,1,Zalo,Lost
KH0008256,16/11/2023,16/11/2023,1,1861200,1861200,886,0,1,Zalo,Lost
KH0008257,23/11/2023,26/11/2023,2,3576000,1788000,876,1,1,Zalo,Lost
KH000826,01/03/2026,01/03/2026,1,12987000,12987000,50,0,0,Nowzone,Loyal
KH0008261,20/11/2023,20/11/2023,1,872200,872200,882,0,1,Nowzone,Lost
KH0008268,24/11/2023,05/07/2024,3,2808000,936000,654,1,1,Zalo,At Risk
KH000827,01/03/2026,01/03/2026,1,5263200,5263200,50,0,0,Takashimaya,Loyal
KH0008270,14/04/2024,14/04/2024,1,2340000,2340000,736,0,1,Nowzone,Lost
KH0008272,26/11/2023,17/12/2023,2,7983200,3991600,855,1,1,Nowzone,Lost
KH0008273,26/11/2023,05/03/2024,4,14711000,3677750,776,1,1,Nowzone,Lost
KH0008274,30/11/2023,30/11/2023,1,798000,798000,872,0,1,Lazada,Lost
KH0008275,28/11/2023,17/11/2024,2,4500000,2250000,519,1,1,Nowzone,At Risk
KH0008276,28/11/2023,28/11/2023,1,4260000,4260000,874,0,1,Nowzone,Lost
KH0008279,02/12/2023,02/12/2023,1,830000,830000,870,0,1,Nowzone,Lost
KH000828,16/03/2026,16/04/2026,2,10140000,5070000,4,1,0,Website,Loyal
KH0008281,03/12/2023,03/12/2023,1,830000,830000,869,0,1,Nowzone,Lost
KH0008282,29/12/2023,29/12/2023,1,1980000,1980000,843,0,1,Zalo,Lost
KH0008289,07/12/2023,07/12/2023,1,800000,800000,865,0,1,Nowzone,Lost
KH000829,02/03/2026,16/03/2026,2,810000,405000,35,1,0,Website,Loyal
KH0008291,29/12/2023,16/04/2026,3,4460000,1486666.667,4,1,0,Zalo,Loyal
KH0008292,08/12/2023,08/12/2023,1,1580000,1580000,864,0,1,Nowzone,Lost
KH0008295,11/12/2023,29/12/2023,2,1018000,509000,843,1,1,Internal,Lost
KH0008296,10/12/2023,10/12/2023,1,1580000,1580000,862,0,1,Nowzone,Lost
KH0008297,10/12/2023,13/01/2024,3,5900000,1966666.667,828,1,1,Nowzone,Lost
KH000830,04/03/2026,18/04/2026,3,14180000,4726666.667,2,1,0,Nowzone,VIP
KH0008300,11/12/2023,11/12/2023,1,580000,580000,861,0,1,Internal,Lost
KH0008301,11/12/2023,11/12/2023,1,610000,610000,861,0,1,Internal,Lost
KH0008303,11/12/2023,11/12/2023,1,350000,350000,861,0,1,Internal,Lost
KH0008304,11/12/2023,11/12/2023,1,780000,780000,861,0,1,Internal,Lost
KH0008305,11/12/2023,11/12/2023,1,750000,750000,861,0,1,Internal,Lost
KH0008306,11/12/2023,11/12/2023,1,468000,468000,861,0,1,Internal,Lost
KH0008307,11/12/2023,11/12/2023,1,368000,368000,861,0,1,Internal,Lost
KH0008308,11/12/2023,11/12/2023,1,368000,368000,861,0,1,Internal,Lost
KH000831,04/03/2026,04/03/2026,1,1280000,1280000,47,0,0,Takashimaya,Loyal
KH0008313,11/12/2023,11/12/2023,1,830000,830000,861,0,1,Nowzone,Lost
KH000832,04/03/2026,16/03/2026,2,2700000,1350000,35,1,0,Facebook,Loyal
KH0008328,29/12/2023,29/12/2023,1,1180000,1180000,843,0,1,Facebook,Lost
KH0008329,13/12/2023,13/12/2023,1,1160000,1160000,859,0,1,Lazada,Lost
KH000833,30/03/2026,30/03/2026,1,1880000,1880000,21,0,0,Zalo,Loyal
KH0008333,29/12/2023,29/12/2023,1,868000,868000,843,0,1,Facebook,Lost
KH0008335,13/12/2023,27/11/2024,2,2616000,1308000,509,1,1,Nowzone,At Risk
KH000834,06/03/2026,06/03/2026,1,3000000,3000000,45,0,0,Takashimaya,Loyal
KH0008347,18/12/2023,01/03/2024,2,1400000,700000,780,1,1,Zalo,Lost
KH000835,30/03/2026,30/03/2026,1,1280000,1280000,21,0,0,Lazada,Loyal
KH0008353,16/12/2023,16/12/2023,1,450000,450000,856,0,1,Nowzone,Lost
KH0008354,16/12/2023,16/12/2023,1,1530000,1530000,856,0,1,Nowzone,Lost
KH0008355,17/12/2023,17/12/2023,1,950000,950000,855,0,1,Nowzone,Lost
KH0008358,18/12/2023,18/12/2023,1,850000,850000,854,0,1,Nowzone,Lost
KH0008359,18/12/2023,18/12/2023,1,3600000,3600000,854,0,1,Nowzone,Lost
KH000836,06/03/2026,12/03/2026,2,2426400,1213200,39,1,0,Nowzone,Loyal
KH0008362,29/12/2023,06/02/2024,3,41168790,13722930,804,1,1,Zalo,Lost
KH0008364,19/12/2023,19/12/2023,1,1300000,1300000,853,0,1,Nowzone,Lost
KH0008365,19/12/2023,19/03/2026,2,3230000,1615000,32,1,0,Nowzone,Loyal
KH000837,07/03/2026,07/03/2026,1,3859200,3859200,44,0,0,Takashimaya,Loyal
KH0008370,01/03/2024,01/03/2024,1,466000,466000,780,0,1,Lazada,Lost
KH0008371,21/12/2023,21/12/2023,1,468000,468000,851,0,1,Nowzone,Lost
KH0008375,29/12/2023,29/12/2023,1,263000,263000,843,0,1,Website,Lost
KH0008379,28/12/2023,28/12/2023,1,1836000,1836000,844,0,1,Zalo,Lost
KH000838,07/03/2026,07/03/2026,1,1080000,1080000,44,0,0,Takashimaya,Loyal
KH0008384,26/12/2023,26/12/2023,1,238000,238000,846,0,1,Lazada,Lost
KH0008385,29/12/2023,29/12/2023,1,1103300,1103300,843,0,1,Facebook,Lost
KH000839,07/03/2026,07/03/2026,1,1280000,1280000,44,0,0,Takashimaya,Loyal
KH0008390,29/12/2023,29/12/2023,1,450000,450000,843,0,1,Zalo,Lost
KH0008391,28/12/2023,28/12/2023,1,1090000,1090000,844,0,1,Website,Lost
KH0008392,26/12/2023,03/03/2024,3,9900000,3300000,778,1,1,Nowzone,Lost
KH0008393,29/12/2023,29/12/2023,1,1945600,1945600,843,0,1,Internal,Lost
KH0008394,28/12/2023,28/12/2023,1,645000,645000,844,0,1,Lazada,Lost
KH0008395,29/12/2023,09/01/2024,2,2640000,1320000,832,1,1,Zalo,Lost
KH0008397,03/01/2024,09/01/2024,2,8400000,4200000,832,1,1,Lazada,Lost
KH0008398,28/12/2023,28/12/2023,1,1678000,1678000,844,0,1,Nowzone,Lost
KH000840,07/03/2026,07/03/2026,1,3860000,3860000,44,0,0,Takashimaya,Loyal
KH0008400,29/12/2023,29/12/2023,1,680000,680000,843,0,1,Nowzone,Lost
KH0008402,30/12/2023,30/12/2023,1,1580000,1580000,842,0,1,Nowzone,Lost
KH0008404,01/01/2024,01/01/2024,1,800000,800000,840,0,1,Nowzone,Lost
KH0008405,01/01/2024,01/01/2024,1,1298000,1298000,840,0,1,Nowzone,Lost
KH0008406,01/01/2024,01/01/2024,1,800000,800000,840,0,1,Nowzone,Lost
KH0008407,03/01/2024,03/01/2024,1,1580000,1580000,838,0,1,Website,Lost
KH0008408,04/01/2024,04/01/2024,1,2068000,2068000,837,0,1,Zalo,Lost
KH000841,08/03/2026,08/03/2026,1,5090000,5090000,43,0,0,Takashimaya,Loyal
KH0008410,03/01/2024,03/01/2024,1,880000,880000,838,0,1,Lazada,Lost
KH0008411,02/01/2024,02/01/2024,1,1580000,1580000,839,0,1,Nowzone,Lost
KH0008412,03/01/2024,03/01/2024,1,238000,238000,838,0,1,Lazada,Lost
KH0008414,08/01/2024,08/01/2024,1,4680000,4680000,833,0,1,Zalo,Lost
KH0008415,05/01/2024,05/01/2024,1,1760000,1760000,836,0,1,Nowzone,Lost
KH0008416,06/01/2024,06/01/2024,1,2580000,2580000,835,0,1,Lazada,Lost
KH0008418,08/01/2024,08/01/2024,1,1580000,1580000,833,0,1,Nowzone,Lost
KH0008419,10/01/2024,02/02/2024,2,4450000,2225000,808,1,1,Facebook,Lost
KH000842,08/03/2026,08/03/2026,1,3600000,3600000,43,0,0,Takashimaya,Loyal
KH0008421,07/01/2024,07/01/2024,1,880000,880000,834,0,1,Nowzone,Lost
KH0008425,08/07/2024,08/07/2024,1,2180000,2180000,651,0,1,Nowzone,At Risk
KH0008429,02/02/2024,25/02/2025,3,3570000,1190000,419,1,1,Website,At Risk
KH000843,08/03/2026,09/03/2026,2,3645000,1822500,42,1,0,Nowzone,Loyal
KH0008431,12/01/2024,12/01/2024,1,2660000,2660000,829,0,1,Nowzone,Lost
KH0008433,13/01/2024,13/01/2024,1,3600000,3600000,828,0,1,Nowzone,Lost
KH0008434,14/01/2024,10/08/2025,3,6202000,2067333.333,253,1,0,Nowzone,Loyal
KH0008436,14/01/2024,24/09/2024,2,3934200,1967100,573,1,1,Nowzone,At Risk
KH0008437,31/01/2024,02/02/2024,2,3999457,1999728.5,808,1,1,Zalo,Lost
KH000844,08/03/2026,08/03/2026,1,1680000,1680000,43,0,0,Takashimaya,Loyal
KH000845,30/03/2026,30/03/2026,1,1365000,1365000,21,0,0,TikTok,Loyal
KH0008450,12/03/2024,12/03/2024,1,828000,828000,769,0,1,Lazada,Lost
KH0008452,17/01/2024,19/01/2026,4,6516000,1629000,91,1,0,Nowzone,Loyal
KH0008453,18/01/2024,18/01/2024,1,850000,850000,823,0,1,Nowzone,Lost
KH0008455,20/01/2024,26/01/2024,3,4346000,1448666.667,815,1,1,Lazada,Lost
KH0008456,22/01/2024,09/12/2024,2,2290000,1145000,497,1,1,Website,At Risk
KH0008459,23/01/2024,23/01/2024,1,990000,990000,818,0,1,Website,Lost
KH0008460,22/01/2024,22/01/2024,1,268000,268000,819,0,1,Lazada,Lost
KH0008461,22/01/2024,22/01/2024,1,536000,536000,819,0,1,Lazada,Lost
KH0008462,22/01/2024,22/01/2024,1,800000,800000,819,0,1,Lazada,Lost
KH0008463,24/01/2024,24/01/2024,1,230000,230000,817,0,1,Lazada,Lost
KH0008469,23/01/2024,07/03/2024,2,2780000,1390000,774,1,1,Nowzone,Lost
KH000847,16/03/2026,16/03/2026,1,4800000,4800000,35,0,0,Website,Loyal
KH0008471,24/01/2024,24/01/2024,1,468000,468000,817,0,1,Nowzone,Lost
KH0008476,25/01/2024,25/01/2024,1,1680000,1680000,816,0,1,Nowzone,Lost
KH000848,13/03/2026,13/03/2026,1,990000,990000,38,0,0,Takashimaya,Loyal
KH0008484,29/01/2024,29/01/2024,1,3301200,3301200,812,0,1,Zalo,Lost
KH0008485,27/01/2024,27/01/2024,1,1080000,1080000,814,0,1,Nowzone,Lost
KH0008486,02/02/2024,01/03/2024,2,1118000,559000,780,1,1,Website,Lost
KH0008489,29/01/2024,10/05/2024,2,1766000,883000,710,1,1,Nowzone,At Risk
KH000849,13/03/2026,16/03/2026,2,8380000,4190000,35,1,0,Zalo,Loyal
KH0008490,29/01/2024,29/01/2024,1,1000000,1000000,812,0,1,Nowzone,Lost
KH0008493,01/02/2024,01/02/2024,1,1580000,1580000,809,0,1,Facebook,Lost
KH0008495,30/01/2024,30/01/2024,1,2941200,2941200,811,0,1,Nowzone,Lost
KH000850,13/03/2026,13/03/2026,1,1680000,1680000,38,0,0,Takashimaya,Loyal
KH0008500,01/02/2024,01/02/2024,1,3600000,3600000,809,0,1,Nowzone,Lost
KH0008502,05/02/2024,05/02/2024,1,1350000,1350000,805,0,1,Zalo,Lost
KH0008503,04/02/2024,04/02/2024,1,4800000,4800000,806,0,1,Nowzone,Lost
KH0008506,06/02/2024,06/02/2024,1,1600000,1600000,804,0,1,Nowzone,Lost
KH0008509,06/02/2024,06/02/2024,1,650000,650000,804,0,1,Nowzone,Lost
KH000851,30/03/2026,30/03/2026,1,9439200,9439200,21,0,0,Zalo,Loyal
KH0008512,08/02/2024,24/08/2025,3,2610000,870000,239,1,0,Nowzone,Loyal
KH0008514,01/03/2024,01/03/2024,1,1800000,1800000,780,0,1,Lazada,Lost
KH0008515,15/02/2024,15/02/2024,1,6182400,6182400,795,0,1,Nowzone,Lost
KH0008516,01/03/2024,01/03/2024,1,1215000,1215000,780,0,1,Website,Lost
KH0008517,01/03/2024,01/03/2024,1,2430000,2430000,780,0,1,Facebook,Lost
KH0008519,01/03/2024,01/03/2024,1,1580000,1580000,780,0,1,Zalo,Lost
KH000852,14/03/2026,14/03/2026,1,1780000,1780000,37,0,0,Takashimaya,Loyal
KH0008522,17/02/2024,22/10/2024,2,4322000,2161000,545,1,1,Nowzone,At Risk
KH0008523,18/02/2024,20/05/2024,3,11175800,3725266.667,700,1,1,Nowzone,At Risk
KH0008524,18/02/2024,18/02/2024,1,1090000,1090000,792,0,1,Nowzone,Lost
KH0008528,01/03/2024,01/03/2024,1,280000,280000,780,0,1,Website,Lost
KH0008529,20/02/2024,20/02/2024,1,800000,800000,790,0,1,Nowzone,Lost
KH000853,14/03/2026,14/03/2026,1,1386000,1386000,37,0,0,Takashimaya,Loyal
KH0008530,26/02/2024,26/02/2024,1,1350000,1350000,784,0,1,Website,Lost
KH0008531,09/03/2024,20/05/2024,2,13280000,6640000,700,1,1,Nowzone,At Risk
KH0008532,22/02/2024,16/02/2025,2,11590000,5795000,428,1,1,Nowzone,At Risk
KH0008533,24/02/2024,24/02/2024,1,2400000,2400000,786,0,1,Facebook,Lost
KH0008535,01/03/2024,01/03/2024,1,1565000,1565000,780,0,1,TikTok,Lost
KH0008537,24/02/2024,24/02/2024,1,700000,700000,786,0,1,Nowzone,Lost
KH0008539,26/02/2024,26/02/2024,1,800000,800000,784,0,1,Nowzone,Lost
KH000854,16/03/2026,16/03/2026,1,1480000,1480000,35,0,0,Zalo,Loyal
KH0008540,29/02/2024,29/02/2024,1,1962000,1962000,781,0,1,Lazada,Lost
KH0008541,26/02/2024,21/12/2025,6,42900650,7150108.333,120,1,0,Nowzone,Loyal
KH0008542,01/03/2024,01/03/2024,1,1090000,1090000,780,0,1,Zalo,Lost
KH0008543,26/02/2024,26/02/2024,1,800000,800000,784,0,1,Nowzone,Lost
KH0008544,26/02/2024,26/02/2024,1,2800000,2800000,784,0,1,Nowzone,Lost
KH0008545,01/03/2024,01/03/2024,1,360000,360000,780,0,1,Facebook,Lost
KH0008546,28/02/2024,28/02/2024,1,280000,280000,782,0,1,Facebook,Lost
KH0008548,01/03/2024,01/03/2024,1,280000,280000,780,0,1,Zalo,Lost
KH000855,14/03/2026,14/03/2026,1,1880000,1880000,37,0,0,Nowzone,Loyal
KH0008550,01/03/2024,01/03/2024,1,280000,280000,780,0,1,Website,Lost
KH0008551,29/02/2024,29/02/2024,1,360000,360000,781,0,1,Website,Lost
KH0008553,01/03/2024,01/03/2024,1,680000,680000,780,0,1,Zalo,Lost
KH0008554,28/02/2024,17/07/2024,2,4300000,2150000,642,1,1,Nowzone,At Risk
KH0008555,04/03/2024,04/03/2024,1,3218000,3218000,777,0,1,Zalo,Lost
KH0008556,05/03/2024,05/03/2024,1,345000,345000,776,0,1,Lazada,Lost
KH0008557,07/03/2024,21/03/2024,2,3200000,1600000,760,1,1,Facebook,Lost
KH0008558,04/03/2024,04/03/2024,1,280000,280000,777,0,1,Website,Lost
KH000856,14/03/2026,14/03/2026,1,650000,650000,37,0,0,Takashimaya,Loyal
KH0008560,02/03/2024,02/03/2024,1,468000,468000,779,0,1,Nowzone,Lost
KH0008561,05/03/2024,05/03/2024,1,2700000,2700000,776,0,1,Nowzone,Lost
